,Time0,Longitude0,Latitude0,Magnitude0,Time1,Longitude1,Latitude1,Magnitude1,Time2,Longitude2,Latitude2,Magnitude2,Time3,Longitude3,Latitude3,Magnitude3,Time4,Longitude4,Latitude4,Magnitude4,Time5
698,1621973038343,122.634,24.9642,4.3,1621973038343,122.634,24.9642,4.3,1621973038343.0,122.634,24.9642,4.3,1621973038343.0,122.634,24.9642,4.3,1621973038343.0,122.634,24.9642,4.3,1621973038343.0
699,1621981294692,122.5463,24.9177,4.6,1621981294692,122.5463,24.9177,4.6,1621981294692.0,122.5463,24.9177,4.6,1621981294692.0,122.5463,24.9177,4.6,1621981294692.0,122.5463,24.9177,4.6,1621981294692.0
700,1621983368520,122.4624,24.7982,4.3,1621983368520,122.4624,24.7982,4.3,1621983368520.0,122.4624,24.7982,4.3,1621983368520.0,122.4624,24.7982,4.3,1621983368520.0,122.4624,24.7982,4.3,1621983368520.0
701,1621987060624,135.3825,33.8408,4.3,1621987060624,135.3825,33.8408,4.3,1621987060624.0,135.3825,33.8408,4.3,1621987060624.0,135.3825,33.8408,4.3,1621987060624.0,135.3825,33.8408,4.3,1621987060624.0
702,1622185647735,122.0192,24.7452,4.2,1622185647735,122.0192,24.7452,4.2,1622185647735.0,122.0192,24.7452,4.2,1622185647735.0,122.0192,24.7452,4.2,1622185647735.0,122.0192,24.7452,4.2,1622185647735.0
703,1622205501413,122.4405,24.7717,4.4,1622205501413,122.4405,24.7717,4.4,1622205501413.0,122.4405,24.7717,4.4,1622205501413.0,122.4405,24.7717,4.4,1622205501413.0,122.4405,24.7717,4.4,1622205501413.0
704,1622207195311,122.549,24.8772,4.8,1622207195311,122.549,24.8772,4.8,1622207195311.0,122.549,24.8772,4.8,1622207195311.0,122.549,24.8772,4.8,1622207195311.0,122.549,24.8772,4.8,1622207195311.0
705,1622213040442,120.5192,20.3277,4.8,1622213040442,120.5192,20.3277,4.8,1622213040442.0,120.5192,20.3277,4.8,1622213040442.0,120.5192,20.3277,4.8,1622213040442.0,120.5192,20.3277,4.8,1622213040442.0
706,1622231686412,122.6223,24.8654,4.0,1622231686412,122.6223,24.8654,4.0,1622231686412.0,122.6223,24.8654,4.0,1622231686412.0,122.6223,24.8654,4.0,1622231686412.0,122.6223,24.8654,4.0,1622231686412.0
707,1622232383668,122.5946,24.8441,4.1,1622232383668,122.5946,24.8441,4.1,1622232383668.0,122.5946,24.8441,4.1,1622232383668.0,122.5946,24.8441,4.1,1622232383668.0,122.5946,24.8441,4.1,1622232383668.0
708,1622402389518,148.6013,44.469,4.4,1622402389518,148.6013,44.469,4.4,1622402389518.0,148.6013,44.469,4.4,1622402389518.0,148.6013,44.469,4.4,1622402389518.0,148.6013,44.469,4.4,1622402389518.0
709,1622404126884,140.3537,31.75,4.9,1622404126884,140.3537,31.75,4.9,1622404126884.0,140.3537,31.75,4.9,1622404126884.0,140.3537,31.75,4.9,1622404126884.0,140.3537,31.75,4.9,1622404126884.0
710,1622406950065,122.4236,24.8591,4.6,1622406950065,122.4236,24.8591,4.6,1622406950065.0,122.4236,24.8591,4.6,1622406950065.0,122.4236,24.8591,4.6,1622406950065.0,122.4236,24.8591,4.6,1622406950065.0
711,1622407663580,122.5846,24.866,4.4,1622407663580,122.5846,24.866,4.4,1622407663580.0,122.5846,24.866,4.4,1622407663580.0,122.5846,24.866,4.4,1622407663580.0,122.5846,24.866,4.4,1622407663580.0
712,1622441018981,122.4157,24.8753,4.3,1622441018981,122.4157,24.8753,4.3,1622441018981.0,122.4157,24.8753,4.3,1622441018981.0,122.4157,24.8753,4.3,1622441018981.0,122.4157,24.8753,4.3,1622441018981.0
713,1622447624720,121.626,24.9867,4.3,1622447624720,121.626,24.9867,4.3,1622447624720.0,121.626,24.9867,4.3,1622447624720.0,121.626,24.9867,4.3,1622447624720.0,121.626,24.9867,4.3,1622447624720.0
714,1622823568944,122.5171,24.8877,4.3,1622823568944,122.5171,24.8877,4.3,1622823568944.0,122.5171,24.8877,4.3,1622823568944.0,122.5171,24.8877,4.3,1622823568944.0,122.5171,24.8877,4.3,1622823568944.0
715,1622825334934,143.8243,22.2724,4.8,1622825334934,143.8243,22.2724,4.8,1622825334934.0,143.8243,22.2724,4.8,1622825334934.0,143.8243,22.2724,4.8,1622825334934.0,143.8243,22.2724,4.8,1622825334934.0
716,1622828166130,143.775,22.1684,4.3,1622828166130,143.775,22.1684,4.3,1622828166130.0,143.775,22.1684,4.3,1622828166130.0,143.775,22.1684,4.3,1622828166130.0,143.775,22.1684,4.3,1622828166130.0
717,1622851261239,122.5828,24.8945,4.4,1622851261239,122.5828,24.8945,4.4,1622851261239.0,122.5828,24.8945,4.4,1622851261239.0,122.5828,24.8945,4.4,1622851261239.0,122.5828,24.8945,4.4,1622851261239.0
718,1622865517789,145.8802,48.1555,4.2,1622865517789,145.8802,48.1555,4.2,1622865517789.0,145.8802,48.1555,4.2,1622865517789.0,145.8802,48.1555,4.2,1622865517789.0,145.8802,48.1555,4.2,1622865517789.0
719,1622890198049,128.5348,25.9309,4.8,1622890198049,128.5348,25.9309,4.8,1622890198049.0,128.5348,25.9309,4.8,1622890198049.0,128.5348,25.9309,4.8,1622890198049.0,128.5348,25.9309,4.8,1622890198049.0
720,1623451752327,122.6102,24.8618,4.4,1623451752327,122.6102,24.8618,4.4,1623451752327.0,122.6102,24.8618,4.4,1623451752327.0,122.6102,24.8618,4.4,1623451752327.0,122.6102,24.8618,4.4,1623451752327.0
721,1623529938445,141.611,43.1589,4.4,1623529938445,141.611,43.1589,4.4,1623529938445.0,141.611,43.1589,4.4,1623529938445.0,141.611,43.1589,4.4,1623529938445.0,141.611,43.1589,4.4,1623529938445.0
722,1623550716667,143.1172,36.3754,4.3,1623550716667,143.1172,36.3754,4.3,1623550716667.0,143.1172,36.3754,4.3,1623550716667.0,143.1172,36.3754,4.3,1623550716667.0,143.1172,36.3754,4.3,1623550716667.0
723,1623568615962,128.4258,26.9289,4.4,1623568615962,128.4258,26.9289,4.4,1623568615962.0,128.4258,26.9289,4.4,1623568615962.0,128.4258,26.9289,4.4,1623568615962.0,128.4258,26.9289,4.4,1623568615962.0
724,1623585503775,141.9169,40.9637,4.0,1623585503775,141.9169,40.9637,4.0,1623585503775.0,141.9169,40.9637,4.0,1623585503775.0,141.9169,40.9637,4.0,1623585503775.0,141.9169,40.9637,4.0,1623585503775.0
725,1623611202005,140.591,36.8339,4.2,1623611202005,140.591,36.8339,4.2,1623611202005.0,140.591,36.8339,4.2,1623611202005.0,140.591,36.8339,4.2,1623611202005.0,140.591,36.8339,4.2,1623611202005.0
726,1624752415511,142.7201,40.1891,4.1,1624752415511,142.7201,40.1891,4.1,1624752415511.0,142.7201,40.1891,4.1,1624752415511.0,142.7201,40.1891,4.1,1624752415511.0,142.7201,40.1891,4.1,1624752415511.0
727,1624847880819,143.0247,27.9572,4.1,1624847880819,143.0247,27.9572,4.1,1624847880819.0,143.0247,27.9572,4.1,1624847880819.0,143.0247,27.9572,4.1,1624847880819.0,143.0247,27.9572,4.1,1624847880819.0
728,1624860833450,145.2487,43.0045,4.2,1624860833450,145.2487,43.0045,4.2,1624860833450.0,145.2487,43.0045,4.2,1624860833450.0,145.2487,43.0045,4.2,1624860833450.0,145.2487,43.0045,4.2,1624860833450.0
729,1624871298438,121.5221,23.8017,4.5,1624871298438,121.5221,23.8017,4.5,1624871298438.0,121.5221,23.8017,4.5,1624871298438.0,121.5221,23.8017,4.5,1624871298438.0,121.5221,23.8017,4.5,1624871298438.0
730,1624871562974,143.0191,26.8158,5.1,1624871562974,143.0191,26.8158,5.1,1624871562974.0,143.0191,26.8158,5.1,1624871562974.0,143.0191,26.8158,5.1,1624871562974.0,143.0191,26.8158,5.1,1624871562974.0
731,1624930931287,140.3552,35.6419,4.3,1624930931287,140.3552,35.6419,4.3,1624930931287.0,140.3552,35.6419,4.3,1624930931287.0,140.3552,35.6419,4.3,1624930931287.0,140.3552,35.6419,4.3,1624930931287.0
732,1625584845424,138.927,28.6159,4.0,1625584845424,138.927,28.6159,4.0,1625584845424.0,138.927,28.6159,4.0,1625584845424.0,138.927,28.6159,4.0,1625584845424.0,138.927,28.6159,4.0,1625584845424.0
733,1625585110463,139.1578,28.0483,4.0,1625585110463,139.1578,28.0483,4.0,1625585110463.0,139.1578,28.0483,4.0,1625585110463.0,139.1578,28.0483,4.0,1625585110463.0,139.1578,28.0483,4.0,1625585110463.0
734,1625602376059,127.8695,28.028,4.2,1625602376059,127.8695,28.028,4.2,1625602376059.0,127.8695,28.028,4.2,1625602376059.0,127.8695,28.028,4.2,1625602376059.0,127.8695,28.028,4.2,1625602376059.0
735,1625622680101,144.1745,43.1623,4.2,1625622680101,144.1745,43.1623,4.2,1625622680101.0,144.1745,43.1623,4.2,1625622680101.0,144.1745,43.1623,4.2,1625622680101.0,144.1745,43.1623,4.2,1625622680101.0
736,1625631280602,142.0985,23.3149,4.3,1625631280602,142.0985,23.3149,4.3,1625631280602.0,142.0985,23.3149,4.3,1625631280602.0,142.0985,23.3149,4.3,1625631280602.0,142.0985,23.3149,4.3,1625631280602.0
737,1625657098313,121.6521,23.857,5.1,1625657098313,121.6521,23.857,5.1,1625657098313.0,121.6521,23.857,5.1,1625657098313.0,121.6521,23.857,5.1,1625657098313.0,121.6521,23.857,5.1,1625657098313.0
738,1626347529170,143.5958,39.8665,4.6,1626347529170,143.5958,39.8665,4.6,1626347529170.0,143.5958,39.8665,4.6,1626347529170.0,143.5958,39.8665,4.6,1626347529170.0,143.5958,39.8665,4.6,1626347529170.0
739,1626390303384,121.6706,23.9012,4.2,1626390303384,121.6706,23.9012,4.2,1626390303384.0,121.6706,23.9012,4.2,1626390303384.0,121.6706,23.9012,4.2,1626390303384.0,121.6706,23.9012,4.2,1626390303384.0
740,1626391766369,121.6806,23.9323,4.6,1626391766369,121.6806,23.9323,4.6,1626391766369.0,121.6806,23.9323,4.6,1626391766369.0,121.6806,23.9323,4.6,1626391766369.0,121.6806,23.9323,4.6,1626391766369.0
741,1626409197961,139.5273,33.2825,5.4,1626409197961,139.5273,33.2825,5.4,1626409197961.0,139.5273,33.2825,5.4,1626409197961.0,139.5273,33.2825,5.4,1626409197961.0,139.5273,33.2825,5.4,1626409197961.0
742,1626409802295,139.4151,33.2096,4.2,1626409802295,139.4151,33.2096,4.2,1626409802295.0,139.4151,33.2096,4.2,1626409802295.0,139.4151,33.2096,4.2,1626409802295.0,139.4151,33.2096,4.2,1626409802295.0
743,1626411295074,139.4827,33.2742,4.5,1626411295074,139.4827,33.2742,4.5,1626411295074.0,139.4827,33.2742,4.5,1626411295074.0,139.4827,33.2742,4.5,1626411295074.0,139.4827,33.2742,4.5,1626411295074.0
744,1627311074439,148.1888,44.4619,4.5,1627311074439,148.1888,44.4619,4.5,1627311074439.0,148.1888,44.4619,4.5,1627311074439.0,148.1888,44.4619,4.5,1627311074439.0,148.1888,44.4619,4.5,1627311074439.0
745,1627317248657,125.4127,45.6127,4.7,1627317248657,125.4127,45.6127,4.7,1627317248657.0,125.4127,45.6127,4.7,1627317248657.0,125.4127,45.6127,4.7,1627317248657.0,125.4127,45.6127,4.7,1627317248657.0
746,1627330762539,141.2536,37.3756,4.6,1627330762539,141.2536,37.3756,4.6,1627330762539.0,141.2536,37.3756,4.6,1627330762539.0,141.2536,37.3756,4.6,1627330762539.0,141.2536,37.3756,4.6,1627330762539.0
747,1627360758530,140.9679,36.616,4.6,1627360758530,140.9679,36.616,4.6,1627360758530.0,140.9679,36.616,4.6,1627360758530.0,140.9679,36.616,4.6,1627360758530.0,140.9679,36.616,4.6,1627360758530.0
748,1627364271134,136.619,34.5615,4.4,1627364271134,136.619,34.5615,4.4,1627364271134.0,136.619,34.5615,4.4,1627364271134.0,136.619,34.5615,4.4,1627364271134.0,136.619,34.5615,4.4,1627364271134.0
749,1627371595065,143.5852,25.508,4.7,1627371595065,143.5852,25.508,4.7,1627371595065.0,143.5852,25.508,4.7,1627371595065.0,143.5852,25.508,4.7,1627371595065.0,143.5852,25.508,4.7,1627371595065.0
750,1627989405780,142.0747,36.1887,4.6,1627989405780,142.0747,36.1887,4.6,1627989405780.0,142.0747,36.1887,4.6,1627989405780.0,142.0747,36.1887,4.6,1627989405780.0,142.0747,36.1887,4.6,1627989405780.0
751,1627989831685,147.5807,44.1552,4.3,1627989831685,147.5807,44.1552,4.3,1627989831685.0,147.5807,44.1552,4.3,1627989831685.0,147.5807,44.1552,4.3,1627989831685.0,147.5807,44.1552,4.3,1627989831685.0
752,1627994272955,141.9864,36.8907,4.5,1627994272955,141.9864,36.8907,4.5,1627994272955.0,141.9864,36.8907,4.5,1627994272955.0,141.9864,36.8907,4.5,1627994272955.0,141.9864,36.8907,4.5,1627994272955.0
753,1627996820812,142.2019,37.3504,4.7,1627996820812,142.2019,37.3504,4.7,1627996820812.0,142.2019,37.3504,4.7,1627996820812.0,142.2019,37.3504,4.7,1627996820812.0,142.2019,37.3504,4.7,1627996820812.0
754,1628022814791,142.1045,36.0981,5.8,1628022814791,142.1045,36.0981,5.8,1628022814791.0,142.1045,36.0981,5.8,1628022814791.0,142.1045,36.0981,5.8,1628022814791.0,142.1045,36.0981,5.8,1628022814791.0
755,1628023037770,142.1403,36.1586,4.9,1628023037770,142.1403,36.1586,4.9,1628023037770.0,142.1403,36.1586,4.9,1628023037770.0,142.1403,36.1586,4.9,1628023037770.0,142.1403,36.1586,4.9,1628023037770.0
756,1628078258853,142.529,35.8782,4.2,1628078258853,142.529,35.8782,4.2,1628078258853.0,142.529,35.8782,4.2,1628078258853.0,142.529,35.8782,4.2,1628078258853.0,142.529,35.8782,4.2,1628078258853.0
757,1628087036421,141.3199,36.6575,4.3,1628087036421,141.3199,36.6575,4.3,1628087036421.0,141.3199,36.6575,4.3,1628087036421.0,141.3199,36.6575,4.3,1628087036421.0,141.3199,36.6575,4.3,1628087036421.0
758,1628087502268,143.4106,22.2367,4.2,1628087502268,143.4106,22.2367,4.2,1628087502268.0,143.4106,22.2367,4.2,1628087502268.0,143.4106,22.2367,4.2,1628087502268.0,143.4106,22.2367,4.2,1628087502268.0
759,1628088578771,141.7764,32.6158,4.4,1628088578771,141.7764,32.6158,4.4,1628088578771.0,141.7764,32.6158,4.4,1628088578771.0,141.7764,32.6158,4.4,1628088578771.0,141.7764,32.6158,4.4,1628088578771.0
760,1628113846473,122.3105,24.7827,5.8,1628113846473,122.3105,24.7827,5.8,1628113846473.0,122.3105,24.7827,5.8,1628113846473.0,122.3105,24.7827,5.8,1628113846473.0,122.3105,24.7827,5.8,1628113846473.0
761,1628114004205,122.2861,24.6792,4.7,1628114004205,122.2861,24.6792,4.7,1628114004205.0,122.2861,24.6792,4.7,1628114004205.0,122.2861,24.6792,4.7,1628114004205.0,122.2861,24.6792,4.7,1628114004205.0
762,1629087374858,146.6737,44.8481,4.2,1629087374858,146.6737,44.8481,4.2,1629087374858.0,146.6737,44.8481,4.2,1629087374858.0,146.6737,44.8481,4.2,1629087374858.0,146.6737,44.8481,4.2,1629087374858.0
763,1629117153248,131.393,41.5979,4.3,1629117153248,131.393,41.5979,4.3,1629117153248.0,131.393,41.5979,4.3,1629117153248.0,131.393,41.5979,4.3,1629117153248.0,131.393,41.5979,4.3,1629117153248.0
764,1629172487037,146.3023,21.3585,4.5,1629172487037,146.3023,21.3585,4.5,1629172487037.0,146.3023,21.3585,4.5,1629172487037.0,146.3023,21.3585,4.5,1629172487037.0,146.3023,21.3585,4.5,1629172487037.0
765,1629187185987,141.9307,32.7517,4.8,1629187185987,141.9307,32.7517,4.8,1629187185987.0,141.9307,32.7517,4.8,1629187185987.0,141.9307,32.7517,4.8,1629187185987.0,141.9307,32.7517,4.8,1629187185987.0
766,1629217863796,133.0558,34.974,4.5,1629217863796,133.0558,34.974,4.5,1629217863796.0,133.0558,34.974,4.5,1629217863796.0,133.0558,34.974,4.5,1629217863796.0,133.0558,34.974,4.5,1629217863796.0
767,1629257735901,142.2109,28.8901,4.5,1629257735901,142.2109,28.8901,4.5,1629257735901.0,142.2109,28.8901,4.5,1629257735901.0,142.2109,28.8901,4.5,1629257735901.0,142.2109,28.8901,4.5,1629257735901.0
768,1629833883359,129.4211,27.4276,5.1,1629833883359,129.4211,27.4276,5.1,1629833883359.0,129.4211,27.4276,5.1,1629833883359.0,129.4211,27.4276,5.1,1629833883359.0,129.4211,27.4276,5.1,1629833883359.0
769,1629875642460,140.1731,36.1057,4.3,1629875642460,140.1731,36.1057,4.3,1629875642460.0,140.1731,36.1057,4.3,1629875642460.0,140.1731,36.1057,4.3,1629875642460.0,140.1731,36.1057,4.3,1629875642460.0
770,1629886697193,141.4309,29.6692,5.1,1629886697193,141.4309,29.6692,5.1,1629886697193.0,141.4309,29.6692,5.1,1629886697193.0,141.4309,29.6692,5.1,1629886697193.0,141.4309,29.6692,5.1,1629886697193.0
771,1629888345525,141.4937,29.5685,4.4,1629888345525,141.4937,29.5685,4.4,1629888345525.0,141.4937,29.5685,4.4,1629888345525.0,141.4937,29.5685,4.4,1629888345525.0,141.4937,29.5685,4.4,1629888345525.0
772,1629888817482,141.2841,29.6495,4.5,1629888817482,141.2841,29.6495,4.5,1629888817482.0,141.2841,29.6495,4.5,1629888817482.0,141.2841,29.6495,4.5,1629888817482.0,141.2841,29.6495,4.5,1629888817482.0
773,1629900667430,122.9562,22.9381,4.0,1629900667430,122.9562,22.9381,4.0,1629900667430.0,122.9562,22.9381,4.0,1629900667430.0,122.9562,22.9381,4.0,1629900667430.0,122.9562,22.9381,4.0,1629900667430.0
774,1630891331860,144.7289,38.0576,4.4,1630891331860,144.7289,38.0576,4.4,1630891331860.0,144.7289,38.0576,4.4,1630891331860.0,144.7289,38.0576,4.4,1630891331860.0,144.7289,38.0576,4.4,1630891331860.0
775,1630936823395,122.2045,23.8395,5.2,1630936823395,122.2045,23.8395,5.2,1630936823395.0,122.2045,23.8395,5.2,1630936823395.0,122.2045,23.8395,5.2,1630936823395.0,122.2045,23.8395,5.2,1630936823395.0
776,1630939802419,145.0948,42.697,4.7,1630939802419,145.0948,42.697,4.7,1630939802419.0,145.0948,42.697,4.7,1630939802419.0,145.0948,42.697,4.7,1630939802419.0,145.0948,42.697,4.7,1630939802419.0
777,1630961961975,131.4674,31.1673,4.6,1630961961975,131.4674,31.1673,4.6,1630961961975.0,131.4674,31.1673,4.6,1630961961975.0,131.4674,31.1673,4.6,1630961961975.0,131.4674,31.1673,4.6,1630961961975.0
778,1631021110499,141.3875,35.3614,4.5,1631021110499,141.3875,35.3614,4.5,1631021110499.0,141.3875,35.3614,4.5,1631021110499.0,141.3875,35.3614,4.5,1631021110499.0,141.3875,35.3614,4.5,1631021110499.0
779,1631040083076,141.8615,39.1866,4.5,1631040083076,141.8615,39.1866,4.5,1631040083076.0,141.8615,39.1866,4.5,1631040083076.0,141.8615,39.1866,4.5,1631040083076.0,141.8615,39.1866,4.5,1631040083076.0
780,1631910067813,141.7744,38.1671,4.4,1631910067813,141.7744,38.1671,4.4,1631910067813.0,141.7744,38.1671,4.4,1631910067813.0,141.7744,38.1671,4.4,1631910067813.0,141.7744,38.1671,4.4,1631910067813.0
781,1631997757583,141.1012,34.2715,4.6,1631997757583,141.1012,34.2715,4.6,1631997757583.0,141.1012,34.2715,4.6,1631997757583.0,141.1012,34.2715,4.6,1631997757583.0,141.1012,34.2715,4.6,1631997757583.0
782,1632006471007,140.493,36.4505,4.4,1632006471007,140.493,36.4505,4.4,1632006471007.0,140.493,36.4505,4.4,1632006471007.0,140.493,36.4505,4.4,1632006471007.0,140.493,36.4505,4.4,1632006471007.0
783,1632026763424,122.3616,24.7245,4.3,1632026763424,122.3616,24.7245,4.3,1632026763424.0,122.3616,24.7245,4.3,1632026763424.0,122.3616,24.7245,4.3,1632026763424.0,122.3616,24.7245,4.3,1632026763424.0
784,1632039512645,137.7364,36.2633,5.1,1632039512645,137.7364,36.2633,5.1,1632039512645.0,137.7364,36.2633,5.1,1632039512645.0,137.7364,36.2633,5.1,1632039512645.0,137.7364,36.2633,5.1,1632039512645.0
785,1632045857724,137.6419,36.276,4.2,1632045857724,137.6419,36.276,4.2,1632045857724.0,137.6419,36.276,4.2,1632045857724.0,137.6419,36.276,4.2,1632045857724.0,137.6419,36.276,4.2,1632045857724.0
786,1633095204594,128.6032,26.767,4.5,1633095204594,128.6032,26.767,4.5,1633095204594.0,128.6032,26.767,4.5,1633095204594.0,128.6032,26.767,4.5,1633095204594.0,128.6032,26.767,4.5,1633095204594.0
787,1633100563319,139.8212,27.7448,4.1,1633100563319,139.8212,27.7448,4.1,1633100563319.0,139.8212,27.7448,4.1,1633100563319.0,139.8212,27.7448,4.1,1633100563319.0,139.8212,27.7448,4.1,1633100563319.0
788,1633147297924,142.1025,38.4927,4.8,1633147297924,142.1025,38.4927,4.8,1633147297924.0,142.1025,38.4927,4.8,1633147297924.0,142.1025,38.4927,4.8,1633147297924.0,142.1025,38.4927,4.8,1633147297924.0
789,1633191435399,142.6438,29.3753,4.4,1633191435399,142.6438,29.3753,4.4,1633191435399.0,142.6438,29.3753,4.4,1633191435399.0,142.6438,29.3753,4.4,1633191435399.0,142.6438,29.3753,4.4,1633191435399.0
790,1633219384835,143.4348,23.4423,4.6,1633219384835,143.4348,23.4423,4.6,1633219384835.0,143.4348,23.4423,4.6,1633219384835.0,143.4348,23.4423,4.6,1633219384835.0,143.4348,23.4423,4.6,1633219384835.0
791,1633224855395,148.3135,43.8852,4.5,1633224855395,148.3135,43.8852,4.5,1633224855395.0,148.3135,43.8852,4.5,1633224855395.0,148.3135,43.8852,4.5,1633224855395.0,148.3135,43.8852,4.5,1633224855395.0
792,1633879361136,124.7191,25.2297,4.4,1633879361136,124.7191,25.2297,4.4,1633879361136.0,124.7191,25.2297,4.4,1633879361136.0,124.7191,25.2297,4.4,1633879361136.0,124.7191,25.2297,4.4,1633879361136.0
793,1634008740597,142.8307,30.1428,4.9,1634008740597,142.8307,30.1428,4.9,1634008740597.0,142.8307,30.1428,4.9,1634008740597.0,142.8307,30.1428,4.9,1634008740597.0,142.8307,30.1428,4.9,1634008740597.0
794,1634009743146,126.5228,25.4592,4.9,1634009743146,126.5228,25.4592,4.9,1634009743146.0,126.5228,25.4592,4.9,1634009743146.0,126.5228,25.4592,4.9,1634009743146.0,126.5228,25.4592,4.9,1634009743146.0
795,1634038236759,142.5149,39.564,4.1,1634038236759,142.5149,39.564,4.1,1634038236759.0,142.5149,39.564,4.1,1634038236759.0,142.5149,39.564,4.1,1634038236759.0,142.5149,39.564,4.1,1634038236759.0
796,1634101114798,138.6772,30.6616,4.1,1634101114798,138.6772,30.6616,4.1,1634101114798.0,138.6772,30.6616,4.1,1634101114798.0,138.6772,30.6616,4.1,1634101114798.0,138.6772,30.6616,4.1,1634101114798.0
797,1634107422871,131.5447,28.9164,4.4,1634107422871,131.5447,28.9164,4.4,1634107422871.0,131.5447,28.9164,4.4,1634107422871.0,131.5447,28.9164,4.4,1634107422871.0,131.5447,28.9164,4.4,1634107422871.0
798,1634985157838,121.6069,24.0387,4.1,1634985157838,121.6069,24.0387,4.1,1634985157838.0,121.6069,24.0387,4.1,1634985157838.0,121.6069,24.0387,4.1,1634985157838.0,121.6069,24.0387,4.1,1634985157838.0
799,1635037669293,148.8728,44.9457,4.3,1635037669293,148.8728,44.9457,4.3,1635037669293.0,148.8728,44.9457,4.3,1635037669293.0,148.8728,44.9457,4.3,1635037669293.0,148.8728,44.9457,4.3,1635037669293.0
800,1635052294230,121.8314,24.5108,6.2,1635052294230,121.8314,24.5108,6.2,1635052294230.0,121.8314,24.5108,6.2,1635052294230.0,121.8314,24.5108,6.2,1635052294230.0,121.8314,24.5108,6.2,1635052294230.0
801,1635057937595,140.2493,31.5285,4.6,1635057937595,140.2493,31.5285,4.6,1635057937595.0,140.2493,31.5285,4.6,1635057937595.0,140.2493,31.5285,4.6,1635057937595.0,140.2493,31.5285,4.6,1635057937595.0
802,1635099439612,120.3248,22.6628,4.1,1635099439612,120.3248,22.6628,4.1,1635099439612.0,120.3248,22.6628,4.1,1635099439612.0,120.3248,22.6628,4.1,1635099439612.0,120.3248,22.6628,4.1,1635099439612.0
803,1635124008465,138.2171,28.6826,4.4,1635124008465,138.2171,28.6826,4.4,1635124008465.0,138.2171,28.6826,4.4,1635124008465.0,138.2171,28.6826,4.4,1635124008465.0,138.2171,28.6826,4.4,1635124008465.0
804,1635948754379,144.4865,21.3901,4.5,1635948754379,144.4865,21.3901,4.5,1635948754379.0,144.4865,21.3901,4.5,1635948754379.0,144.4865,21.3901,4.5,1635948754379.0,144.4865,21.3901,4.5,1635948754379.0
805,1635955091558,145.8427,42.9402,4.3,1635955091558,145.8427,42.9402,4.3,1635955091558.0,145.8427,42.9402,4.3,1635955091558.0,145.8427,42.9402,4.3,1635955091558.0,145.8427,42.9402,4.3,1635955091558.0
806,1636088156390,137.4955,33.7858,4.9,1636088156390,137.4955,33.7858,4.9,1636088156390.0,137.4955,33.7858,4.9,1636088156390.0,137.4955,33.7858,4.9,1636088156390.0,137.4955,33.7858,4.9,1636088156390.0
807,1636139432765,141.2027,27.9791,4.6,1636139432765,141.2027,27.9791,4.6,1636139432765.0,141.2027,27.9791,4.6,1636139432765.0,141.2027,27.9791,4.6,1636139432765.0,141.2027,27.9791,4.6,1636139432765.0
808,1636145801948,128.6166,26.2265,4.4,1636145801948,128.6166,26.2265,4.4,1636145801948.0,128.6166,26.2265,4.4,1636145801948.0,128.6166,26.2265,4.4,1636145801948.0,128.6166,26.2265,4.4,1636145801948.0
809,1636157327330,140.7112,38.2553,4.3,1636157327330,140.7112,38.2553,4.3,1636157327330.0,140.7112,38.2553,4.3,1636157327330.0,140.7112,38.2553,4.3,1636157327330.0,140.7112,38.2553,4.3,1636157327330.0
810,1636772378472,139.8636,34.9153,4.4,1636772378472,139.8636,34.9153,4.4,1636772378472.0,139.8636,34.9153,4.4,1636772378472.0,139.8636,34.9153,4.4,1636772378472.0,139.8636,34.9153,4.4,1636772378472.0
811,1636778706661,130.373,31.2283,4.9,1636778706661,130.373,31.2283,4.9,1636778706661.0,130.373,31.2283,4.9,1636778706661.0,130.373,31.2283,4.9,1636778706661.0,130.373,31.2283,4.9,1636778706661.0
812,1636779772679,144.8278,46.0448,4.6,1636779772679,144.8278,46.0448,4.6,1636779772679.0,144.8278,46.0448,4.6,1636779772679.0,144.8278,46.0448,4.6,1636779772679.0,144.8278,46.0448,4.6,1636779772679.0
813,1636802221458,140.4512,34.1059,4.4,1636802221458,140.4512,34.1059,4.4,1636802221458.0,140.4512,34.1059,4.4,1636802221458.0,140.4512,34.1059,4.4,1636802221458.0,140.4512,34.1059,4.4,1636802221458.0
814,1636895114811,121.984,24.5579,5.0,1636895114811,121.984,24.5579,5.0,1636895114811.0,121.984,24.5579,5.0,1636895114811.0,121.984,24.5579,5.0,1636895114811.0,121.984,24.5579,5.0,1636895114811.0
815,1636895327690,141.5305,41.6233,4.6,1636895327690,141.5305,41.6233,4.6,1636895327690.0,141.5305,41.6233,4.6,1636895327690.0,141.5305,41.6233,4.6,1636895327690.0,141.5305,41.6233,4.6,1636895327690.0
816,1637624943500,145.2239,38.886,4.4,1637624943500,145.2239,38.886,4.4,1637624943500.0,145.2239,38.886,4.4,1637624943500.0,145.2239,38.886,4.4,1637624943500.0,145.2239,38.886,4.4,1637624943500.0
817,1637660922439,142.217,38.8975,4.8,1637660922439,142.217,38.8975,4.8,1637660922439.0,142.217,38.8975,4.8,1637660922439.0,142.217,38.8975,4.8,1637660922439.0,142.217,38.8975,4.8,1637660922439.0
